VCode,Name_E,Name_G,TCode,DCode,MDDS_Code
1,Kiranu,Kiranu,0002,1,40185
2,Duchanu,Duchanu,0002,1,40186
3,Jagta,Jagta,0002,1,40187
4,Chiwan,Chiwan,0002,1,40188
5,Thapali,Thapali,0002,1,40189
6,Monda,Monda,0002,1,40190
7,Balawate,Balawate,0002,1,40191
8,Adasu,Adasu,0002,1,40192
9,Dhara,Dhara,0002,1,40193
10,Barnali,Barnali,0002,1,40194
11,Gokul,Gokul,0002,1,40195
12,Jhotari,Jhotari,0002,1,40196
13,Dagoli,Dagoli,0002,1,40197
14,Makuri,Makuri,0002,1,40198
15,Arakot,Arakot,0002,1,40199
17,Damti Thunara,Damti Thunara,0002,1,40200
18,Kalich,Kalich,0002,1,40201
19,Maijyani,Maijyani,0002,1,40202
20,Bhutanu,Bhutanu,0002,1,40203
21,Gamri,Gamri,0002,1,40204
22,Kirauli,Kirauli,0002,1,40205
23,Pawali,Pawali,0002,1,40206
24,Wegal,Wegal,0002,1,40207
25,Kukrera,Kukrera,0002,1,40208
26,Bhakwar,Bhakwar,0002,1,40209
27,Dewti,Dewti,0002,1,40210
29,Thali,Thali,0002,1,40211
30,Wamsu,Wamsu,0002,1,40212
31,Odata,Odata,0002,1,40213
32,Saransh,Saransh,0002,1,40214
34,Petri,Petri,0002,1,40215
35,Sewa,Sewa,0002,1,40216
36,Gawalgaun,Gawalgaun,0002,1,40217
37,Masari,Masari,0002,1,40218
38,Khanna,Khanna,0002,1,40219
39,Wari,Wari,0002,1,40220
40,Halywari,Halywari,0002,1,40221
41,Doni,Doni,0002,1,40222
42,Satta,Satta,0002,1,40223
43,Bhitri,Bhitri,0002,1,40224
45,Dewal,Dewal,0002,1,40225
46,Pujeli,Pujeli,0002,1,40226
47,Khanyasani,Khanyasani,0002,1,40227
48,Kotgaon,Kotgaon,0002,1,40228
49,Sidri,Sidri,0002,1,40229
50,Sankari,Sankari,0002,1,40230
51,Saur,Saur,0002,1,40231
52,Sirga,Sirga,0002,1,40232
53,Panw Malla,Panw Malla,0002,1,40233
54,Panw Talla,Panw Talla,0002,1,40234
55,Saturi,Saturi,0002,1,40235
56,Sunkundi,Sunkundi,0002,1,40236
57,Jakhol,Jakhol,0002,1,40237
58,Sauni,Sauni,0002,1,40238
59,Dhara,Dhara,0002,1,40239
60,Fitari,Fitari,0002,1,40240
61,Regcha,Regcha,0002,1,40241
62,Kasla,Kasla,0002,1,40242
63,Rala,Rala,0002,1,40243
64,Liwari,Liwari,0002,1,40244
65,Gangar,Gangar,0002,1,40245
66,Dhatmeer,Dhatmeer,0002,1,40246
67,Pawani,Pawani,0002,1,40247
69,Osala,Osala,0002,1,40248
70,Mautar,Mautar,0002,1,40249
71,Salra,Salra,0002,1,40250
72,Wainol,Wainol,0002,1,40251
73,Nuranu,Nuranu,0002,1,40252
74,Kalap,Kalap,0002,1,40253
76,Naitwar,Naitwar,0002,1,40254
77,Gainchwan Gaon,Gainchwan Gaon,0002,1,40255
78,Dewara,Dewara,0002,1,40256
79,Gurari,Gurari,0002,1,40257
80,Pasa,Pasa,0002,1,40258
81,Nanai,Nanai,0002,1,40259
82,Metrusa,Metrusa,0002,1,40260
84,Wigsari,Wigsari,0002,1,40261
85,Dobhal Gaon,Dobhal Gaon,0002,1,40262
86,Kharsari,Kharsari,0002,1,40263
87,Danda Gaon,Danda Gaon,0002,1,40264
88,Ramal Gaon,Ramal Gaon,0002,1,40265
89,Khedmi,Khedmi,0002,1,40266
90,Devjani,Devjani,0002,1,40267
91,Jewanu,Jewanu,0002,1,40268
92,Kamra,Kamra,0002,1,40269
93,Kunara,Kunara,0002,1,40270
94,Ludrala,Ludrala,0002,1,40271
95,Pokhri,Pokhri,0002,1,40272
96,Paisar,Paisar,0002,1,40273
97,Suchan Gaon,Suchan Gaon,0002,1,40274
98,Dargar Gaon,Dargar Gaon,0002,1,40275
99,Haltari,Haltari,0002,1,40276
100,Bestiwalli,Bestiwalli,0001,1,40101
101,Besti Palli,Besti Palli,0001,1,40102
102,Rama Gaon,Rama Gaon,0001,1,40103
103,Raun,Raun,0001,1,40104
104,Gundiyar Gaon,Gundiyar Gaon,0001,1,40105
105,Nagjhala,Nagjhala,0001,1,40106
106,Pora,Pora,0001,1,40107
107,Sukdala,Sukdala,0001,1,40108
108,Moltari Rajputonki,Moltari Rajputonki,0001,1,40109
109,Dhikal Gaon,Dhikal Gaon,0001,1,40110
110,Dokhariyani,Dokhariyani,0001,1,40111
111,Syaluka,Syaluka,0001,1,40112
112,Sar Gaon,Sar Gaon,0001,1,40113
114,Kaslaun,Kaslaun,0001,1,40114
115,Lewtari,Lewtari,0001,1,40115
116,Digari,Digari,0001,1,40116
117,Kimdar,Kimdar,0001,1,40117
118,Chhanika,Chhanika,0001,1,40118
119,Paunti,Paunti,0001,1,40119
120,Gaul,Gaul,0001,1,40120
121,Kurara,Kurara,0001,1,40121
122,Chhara,Chhara,0001,1,40122
123,Angora,Angora,0001,1,40123
124,Shreekot,Shreekot,0001,1,40124
125,Dhundada,Dhundada,0001,1,40125
126,Dhyoralagasunali,Dhyoralagasunali,0001,1,40126
127,Suranukiseri,Suranukiseri,0001,1,40127
128,Dhyoralagakhadkyasem,Dhyoralagakhadkyasem,0001,1,40128
129,Sunali,Sunali,0001,1,40129
130,Bhadrali,Bhadrali,0001,1,40130
131,Kharkyasem,Kharkyasem,0001,1,40131
132,Kumarkot,Kumarkot,0001,1,40132
133,Moltari,Moltari,0001,1,40133
134,Dhampur,Dhampur,0001,1,40134
135,Koti,Koti,0001,1,40135
136,Devdhung,Devdhung,0001,1,40136
137,Chhiwala,Chhiwala,0001,1,40137
138,Khablisera,Khablisera,0001,1,40138
139,Purola,Purola,0001,1,40139
140,Makhana,Makhana,0001,1,40140
141,Molkat,Molkat,0001,1,40141
142,Pujeli (Brahmanoki),Pujeli (Brahmanoki),0001,1,40142
143,Kumola,Kumola,0001,1,40143
144,Korana,Korana,0001,1,40144
145,Nauri,Nauri,0001,1,40145
146,Thakrari,Thakrari,0001,1,40146
147,Lamkoti,Lamkoti,0001,1,40147
148,Math,Math,0001,1,40148
149,Puseli,Puseli,0001,1,40149
150,Kandiyal Gaon,Kandiyal Gaon,0001,1,40150
151,Mahargaon,Mahargaon,0001,1,40151
152,Dokhari,Dokhari,0001,1,40152
153,Kufara,Kufara,0001,1,40153
154,Dukra,Dukra,0001,1,40154
155,Rateri,Rateri,0001,1,40155
156,Mairiyara,Mairiyara,0001,1,40156
157,Dhakaraa,Dhakaraa,0001,1,40157
158,Shikaru,Shikaru,0001,1,40158
159,Karara  (Kurura),Karara  (Kurura),0001,1,40159
160,Darmara,Darmara,0001,1,40160
161,Chaptari,Chaptari,0001,1,40161
162,Khalari,Khalari,0001,1,40162
164,Netri,Netri,0001,1,40163
165,Pujeli(Khalari),Pujeli(Khalari),0001,1,40164
166,Chandeli,Chandeli,0001,1,40165
167,Sweel,Sweel,0001,1,40166
168,Saundari,Saundari,0001,1,40167
169,Thadung,Thadung,0001,1,40168
170,Narasakhal Matiyalaur,Narasakhal Matiyalaur,0001,1,40169
171,Kamra,Kamra,0001,1,40170
172,Bingadhera Talla,Bingadhera Talla,0001,1,40171
173,Bingadhera Malla,Bingadhera Malla,0001,1,40172
174,Gaind,Gaind,0001,1,40173
175,Hudoli,Hudoli,0001,1,40174
176,Pani Gaon,Pani Gaon,0001,1,40175
177,Naladi,Naladi,0001,1,40176
178,Binai,Binai,0001,1,40177
179,Kantari,Kantari,0001,1,40178
180,Bhankoli,Bhankoli,0001,1,40179
182,Chhamrotta,Chhamrotta,0001,1,40180
183,Thali,Thali,0001,1,40181
184,Dhonsali,Dhonsali,0003,1,40284
185,Jakhali,Jakhali,0003,1,40285
186,Ghund,Ghund,0003,1,40286
187,Kotala,Kotala,0003,1,40287
188,Binyali,Binyali,0003,1,40288
189,Nald,Nald,0003,1,40289
190,Nathergaon,Nathergaon,0003,1,40290
191,Kur,Kur,0003,1,40291
192,Gaul Banal,Gaul Banal,0003,1,40292
193,Shishala,Shishala,0003,1,40293
194,Gair,Gair,0003,1,40421
195,Bakhreti,Bakhreti,0003,1,40295
196,Arun,Arun,0003,1,40296
197,Ghandala,Ghandala,0003,1,40297
198,Thanki,Thanki,0003,1,40298
199,Koti Banal,Koti Banal,0003,1,40299
200,Bishatgaon,Bishatgaon,0003,1,40300
201,Chhatri,Chhatri,0003,1,40301
202,Bhani,Bhani,0003,1,40302
203,Gulari,Gulari,0003,1,40303
204,Jhumrada,Jhumrada,0003,1,40304
205,Delda,Delda,0003,1,40305
206,Bigrari,Bigrari,0003,1,40306
207,Kanda,Kanda,0003,1,40307
209,Karnali,Karnali,0003,1,40308
210,Jeshtwari,Jeshtwari,0003,1,40309
211,Pauri,Pauri,0003,1,40310
212,Gadoli,Gadoli,0003,1,40311
213,Sinna,Sinna,0003,1,40312
214,Kuni,Kuni,0003,1,40313
215,Irak,Irak,0003,1,40314
216,Sirak,Sirak,0003,1,40315
217,Dharali,Dharali,0003,1,40316
218,Rajgarhi,Rajgarhi,0003,1,40317
219,Dukhyatgaon,Dukhyatgaon,0003,1,40318
220,Kwal Gaon,Kwal Gaon,0003,1,40319
221,Gona,Gona,0003,1,40320
222,Chheti,Chheti,0003,1,40321
223,Kundinda,Kundinda,0003,1,40322
224,Danda Gaon,Danda Gaon,0003,1,40323
225,Sunaldi,Sunaldi,0003,1,40324
226,Sarnaul,Sarnaul,0003,1,40325
227,Chaptari,Chaptari,0003,1,40326
228,Bachargaon,Bachargaon,0003,1,40327
229,Basrali,Basrali,0003,1,40328
231,Patangani,Patangani,0003,1,40329
232,Koti Manpa,Koti Manpa,0003,1,40330
233,Gangtari,Gangtari,0003,1,40331
234,Phari,Phari,0003,1,40332
235,Khand,Khand,0003,1,40333
236,Masalgaon,Masalgaon,0003,1,40334
237,Sukan,Sukan,0003,1,40335
238,Kursil,Kursil,0003,1,40336
239,Kishala,Kishala,0003,1,40337
240,Fooldhar,Fooldhar,0003,1,40338
241,Syalab,Syalab,0003,1,40339
242,Gaul Thakral,Gaul Thakral,0003,1,40340
243,Nagargaon,Nagargaon,0003,1,40341
244,Than,Than,0003,1,40342
245,Massu,Massu,0003,1,40343
246,Palar,Palar,0003,1,40344
247,Kuthar,Kuthar,0003,1,40345
248,Rana,Rana,0003,1,40346
249,Durbil,Durbil,0003,1,40347
250,Banas,Banas,0003,1,40348
251,Beef,Beef,0003,1,40349
252,Kharsali,Kharsali,0003,1,40350
253,Nisari,Nisari,0003,1,40351
254,Bariya,Bariya,0003,1,40352
255,Dangurgaon,Dangurgaon,0003,1,40353
256,Pindki Madesh,Pindki Madesh,0003,1,40354
257,Bajari,Bajari,0003,1,40355
258,Kunshala,Kunshala,0003,1,40356
259,Trikhali,Trikhali,0003,1,40357
260,Kupra,Kupra,0003,1,40358
261,Pali,Pali,0003,1,40359
263,Pujargaon,Pujargaon,0003,1,40360
264,Kuthnaur,Kuthnaur,0003,1,40361
265,Halna,Halna,0003,1,40362
266,Khanera,Khanera,0003,1,40363
267,Syalna,Syalna,0003,1,40364
269,Bhansari,Bhansari,0003,1,40365
270,Nandgaon,Nandgaon,0003,1,40366
271,Chhatanga,Chhatanga,0003,1,40367
272,Dandalgaon,Dandalgaon,0003,1,40368
273,Barkot,Barkot,0003,1,40369
274,Sara,Sara,0003,1,40370
275,Chakragaon,Chakragaon,0003,1,40371
276,Uprari,Uprari,0003,1,40372
277,Molda,Molda,0003,1,40373
278,Paunti,Paunti,0003,1,40374
279,Kanseru,Kanseru,0003,1,40375
280,Kisna,Kisna,0003,1,40376
282,Tunalka,Tunalka,0003,1,40377
283,Bhatiya,Bhatiya,0003,1,40378
284,Kansi,Kansi,0003,1,40379
285,Balari,Balari,0003,1,40380
286,Paletha,Paletha,0003,1,40381
287,Bagasu,Bagasu,0003,1,40382
288,Kotiyal Gaon,Kotiyal Gaon,0003,1,40383
289,Kansola,Kansola,0003,1,40384
290,Manjyali,Manjyali,0003,1,40385
291,Sunara,Sunara,0003,1,40386
292,Mungra,Mungra,0003,1,40387
293,Muradi,Muradi,0003,1,40388
294,Sapeta,Sapeta,0003,1,40389
295,Naugaon,Naugaon,0003,1,40390
296,Matiyali,Matiyali,0003,1,40391
297,Sauli,Sauli,0003,1,40392
298,Dhari Walli,Dhari Walli,0003,1,40393
299,Kwari,Kwari,0003,1,40394
300,Bingsi,Bingsi,0003,1,40395
301,Naini,Naini,0003,1,40396
302,Pisaun,Pisaun,0003,1,40397
303,Kimi,Kimi,0003,1,40398
304,Rastari,Rastari,0003,1,40399
305,Billagaon,Billagaon,0003,1,40400
306,Kandaun,Kandaun,0003,1,40401
307,Jarara,Jarara,0003,1,40402
308,Biruntha,Biruntha,0003,1,40403
309,Tiyan,Tiyan,0003,1,40404
310,Kalogi,Kalogi,0003,1,40405
311,Himrola,Himrola,0003,1,40406
312,Kafanaul,Kafanaul,0003,1,40407
313,Tholiyunka,Tholiyunka,0003,1,40408
314,Dhari Palli,Dhari Palli,0003,1,40409
315,Naryunka,Naryunka,0003,1,40410
316,Manar Gaon,Manar Gaon,0003,1,40411
317,Chhuri,Chhuri,0003,1,40412
318,Tera,Tera,0003,1,40413
319,Kunwa,Kunwa,0003,1,40414
320,Bajlari,Bajlari,0003,1,40415
321,Pamari,Pamari,0003,1,40416
322,Khabla,Khabla,0003,1,40417
323,Semalsari,Semalsari,0003,1,40418
324,Paluka,Paluka,0003,1,40419
325,Darsaun,Darsaun,0003,1,40420
326,Gair,Gair,0003,1,40294
327,Kuphan,Kuphan,0003,1,40422
328,Barnigad,Barnigad,0003,1,40423
329,Nisari,Nisari,0003,1,40424
330,Barnigad Khatal,Barnigad Khatal,0003,1,40425
331,Garh,Garh,0003,1,40426
332,Bijori,Bijori,0003,1,40427
333,Phiphiyara,Phiphiyara,0003,1,40428
334,Singuni,Singuni,0003,1,40429
335,Bhaunti,Bhaunti,0003,1,40430
336,Dewal,Dewal,0003,1,40431
337,Nyuri,Nyuri,0003,1,40432
338,Kaslana,Kaslana,0003,1,40433
339,Sarnachak,Sarnachak,0003,1,40434
341,Chopara,Chopara,0003,1,40435
342,Phuwan Gaon,Phuwan Gaon,0003,1,40436
343,Gatu,Gatu,0003,1,40437
344,Godin,Godin,0003,1,40438
345,Darogi,Darogi,0003,1,40439
346,Bursi,Bursi,0003,1,40440
347,Kewalgaon,Kewalgaon,0003,1,40441
348,Jandgon,Jandgon,0003,1,40442
349,Khirmu,Khirmu,0003,1,40443
350,Kalojgaon,Kalojgaon,0003,1,40444
351,Naugaun(Godar),Naugaun(Godar),0003,1,40445
352,Matari,Matari,0003,1,40446
353,Odgaon,Odgaon,0003,1,40447
354,Lodan,Lodan,0003,1,40448
355,Jhimangaon,Jhimangaon,0003,1,40449
356,Jugargaon,Jugargaon,0003,1,40450
358,Mulagaon,Mulagaon,0003,1,40451
359,Rikhaun,Rikhaun,0003,1,40452
360,Kandari,Kandari,0003,1,40453
361,Khamundi Talli,Khamundi Talli,0003,1,40454
362,Khamundi Malli,Khamundi Malli,0003,1,40455
363,Badogi,Badogi,0003,1,40456
364,Kakhon,Kakhon,0003,1,40457
365,Dhuink,Dhuink,0003,1,40458
366,Matla,Matla,0003,1,40459
367,Kandi,Kandi,0003,1,40460
368,Khanati,Khanati,0003,1,40461
369,Bhunar Gaon,Bhunar Gaon,0003,1,40462
371,Setwari,Setwari,0003,1,40463
372,Diyari,Diyari,0003,1,40464
373,Rangarisera,Rangarisera,0004,1,40473
375,Singot,Singot,0004,1,40474
376,Bhadusera,Bhadusera,0004,1,40475
377,Pab,Pab,0004,1,40476
378,Baun,Baun,0004,1,40477
379,Chinakholi,Chinakholi,0004,1,40478
380,Raturisera,Raturisera,0004,1,40479
381,Garh,Garh,0004,1,40480
382,Sangosera,Sangosera,0004,1,40481
383,Saundhgaon,Saundhgaon,0004,1,40538
384,Manglisera,Manglisera,0004,1,40483
385,Kunsi,Kunsi,0004,1,40484
386,Budhargaon,Budhargaon,0004,1,40485
388,Barsali,Barsali,0004,1,40486
389,Singoti,Singoti,0004,1,40487
390,Veerpur,Veerpur,0004,1,40488
391,Dunda,Dunda,0004,1,40489
392,Uprikot,Uprikot,0004,1,40490
393,Bharargaon,Bharargaon,0004,1,40491
394,Khurkot,Khurkot,0004,1,40492
395,Kanwa,Kanwa,0004,1,40493
396,Panjyala,Panjyala,0004,1,40494
397,Jugaldi,Jugaldi,0004,1,40495
398,Genwala,Genwala,0004,1,40496
399,Matali,Matali,0004,1,40497
400,Kharwan,Kharwan,0004,1,40498
401,Barethi Patti Barsali,Barethi Patti Barsali,0004,1,40499
402,Ranari,Ranari,0004,1,40500
403,Majaf,Majaf,0004,1,40501
404,Dandagaon,Dandagaon,0004,1,40502
406,Astal,Astal,0004,1,40503
407,Hitaru,Hitaru,0004,1,40504
408,Darmali,Darmali,0004,1,40505
409,Pujar Gaon,Pujar Gaon,0004,1,40506
410,Gawara,Gawara,0004,1,40507
411,Dhungi,Dhungi,0004,1,40508
412,Singuni,Singuni,0004,1,40509
414,Gandabandaurf Baijkot,Gandabandaurf Baijkot,0004,1,40510
415,Paini Bhanwan,Paini Bhanwan,0004,1,40511
416,Diwali,Diwali,0004,1,40512
417,Kirurgaon,Kirurgaon,0004,1,40513
418,Koti Bhat Gaon,Koti Bhat Gaon,0004,1,40514
419,Chinargaon,Chinargaon,0004,1,40515
420,Dugal Gaon,Dugal Gaon,0004,1,40516
421,Chakon,Chakon,0004,1,40517
422,Fold,Fold,0004,1,40518
423,Digthol,Digthol,0004,1,40519
424,Panchan Gaon,Panchan Gaon,0004,1,40520
425,Bhatwari,Bhatwari,0004,1,40521
426,Bagsari,Bagsari,0004,1,40522
427,Kuleth,Kuleth,0004,1,40523
428,Musargaon,Musargaon,0004,1,40524
429,Dharkot,Dharkot,0004,1,40525
430,Dhikbijpur,Dhikbijpur,0004,1,40526
431,Pipli-Rajak,Pipli-Rajak,0004,1,40527
432,Ieer,Ieer,0004,1,40528
433,Thati,Thati,0004,1,40529
434,Bagyal Gaon,Bagyal Gaon,0004,1,40530
435,Kali Gaon,Kali Gaon,0004,1,40531
436,Paturi,Paturi,0004,1,40532
437,Dungal Dhar,Dungal Dhar,0004,1,40533
438,Manj Gaon,Manj Gaon,0004,1,40534
439,Wan,Wan,0004,1,40535
440,Gewhoti,Gewhoti,0004,1,40536
441,Nagal,Nagal,0004,1,40537
442,Saundhgaon,Saundhgaon,0004,1,40482
443,Chhamroli,Chhamroli,0004,1,40539
445,Nawagaon,Nawagaon,0004,1,40540
446,Sartali,Sartali,0004,1,40541
447,Dang,Dang,0004,1,40542
448,Khurmola,Khurmola,0004,1,40543
449,Jaspur,Jaspur,0004,1,40544
450,Olya,Olya,0004,1,40545
451,Genwala,Genwala,0004,1,40546
452,Mandiyasari,Mandiyasari,0004,1,40547
453,Kumrara,Kumrara,0004,1,40548
454,Bareth,Bareth,0004,1,40549
455,Jemar,Jemar,0004,1,40550
456,Bhason,Bhason,0004,1,40551
457,Bhadrali,Bhadrali,0004,1,40552
458,Panoth,Panoth,0004,1,40553
459,Mainol,Mainol,0004,1,40554
460,Painthar,Painthar,0004,1,40555
461,Jineth,Jineth,0004,1,40556
462,Jugiara,Jugiara,0004,1,40557
463,Reshgi,Reshgi,0004,1,40558
464,Tipra,Tipra,0004,1,40559
465,Jurga,Jurga,0004,1,40560
466,Hareti,Hareti,0004,1,40561
467,Bandu,Bandu,0004,1,40562
468,Soman,Soman,0004,1,40563
469,Loldu,Loldu,0004,1,40564
470,Pujyar Gaon,Pujyar Gaon,0004,1,40565
471,Malna,Malna,0004,1,40566
472,Kalyani,Kalyani,0004,1,40567
473,Jakhari,Jakhari,0004,1,40568
474,Patara,Patara,0004,1,40569
475,Dikholi,Dikholi,0004,1,40570
476,Saur,Saur,0004,1,40571
477,Chaundiyat Gaon,Chaundiyat Gaon,0004,1,40572
478,Kumarkot,Kumarkot,0004,1,40573
479,Thandi,Thandi,0004,1,40574
480,Jalang,Jalang,0004,1,40575
481,Kamad,Kamad,0004,1,40576
482,Bagi,Bagi,0004,1,40577
483,Bharkot,Bharkot,0004,1,40578
484,Lodara,Lodara,0004,1,40579
485,Bhetiyara,Bhetiyara,0004,1,40580
486,Siri Gaon,Siri Gaon,0004,1,40581
487,Udri,Udri,0004,1,40582
489,Matti,Matti,0004,1,40583
490,Naipar,Naipar,0004,1,40584
491,Dhareti,Dhareti,0004,1,40585
492,Gorsara,Gorsara,0004,1,40586
493,Bhaintgaon,Bhaintgaon,0004,1,40587
494,New Gaon,New Gaon,0004,1,40588
495,Bareth,Bareth,0004,1,40589
496,Garthati,Garthati,0004,1,40590
497,Pokhariyal Gaon,Pokhariyal Gaon,0004,1,40591
498,Huldiyana,Huldiyana,0004,1,40592
499,Ban Gaon,Ban Gaon,0005,1,40602
500,Badli,Badli,0005,1,40603
501,Kawadha,Kawadha,0005,1,40604
502,Chhijula,Chhijula,0005,1,40605
504,Kaprara,Kaprara,0005,1,40608
506,Banot Palla,Banot Palla,0005,1,40610
507,Tandola,Tandola,0005,1,40611
508,Banota Walla,Banota Walla,0005,1,40612
509,Mathali,Mathali,0005,1,40613
510,Kyari,Kyari,0005,1,40614
511,Jibya,Jibya,0005,1,40615
512,Rikhar Gaon,Rikhar Gaon,0005,1,40616
513,Danda Gaon,Danda Gaon,0005,1,40617
515,Mangar Gaon,Mangar Gaon,0005,1,40618
516,Sigar Gaon,Sigar Gaon,0005,1,40619
517,Ramoli,Ramoli,0005,1,40620
518,Bagi,Bagi,0005,1,40621
519,Badalda,Badalda,0005,1,40622
520,Dargad,Dargad,0005,1,40623
521,Suri,Suri,0005,1,40624
522,Tarakot,Tarakot,0005,1,40625
523,Khadara,Khadara,0005,1,40626
524,Udkhola,Udkhola,0005,1,40627
525,Tipri,Tipri,0005,1,40628
526,Dharkot,Dharkot,0005,1,40629
527,Banari,Banari,0005,1,40630
528,Sira,Sira,0005,1,40631
529,Gadoli,Gadoli,0005,1,40632
530,Garat,Garat,0005,1,40633
531,Jokhoni,Jokhoni,0005,1,40634
532,Jestwari,Jestwari,0005,1,40635
533,Kandi,Kandi,0005,1,40636
534,Kainthogi,Kainthogi,0005,1,40637
535,Chiloth,Chiloth,0005,1,40638
536,Bamnati,Bamnati,0005,1,40639
537,Shrikot,Shrikot,0005,1,40640
538,Kuthaldi,Kuthaldi,0005,1,40641
539,Kauda Phedi,Kauda Phedi,0004,1,40593
540,Dharasu,Dharasu,0005,1,40642
541,Morgi,Morgi,0005,1,40643
542,Baret,Baret,0005,1,40644
543,Indra Gaon,Indra Gaon,0005,1,40645
544,Tipri,Tipri,0005,1,40646
545,Matholi,Matholi,0005,1,40647
546,Maugh,Maugh,0005,1,40648
547,Badethi,Badethi,0005,1,40649
548,Kandla,Kandla,0005,1,40650
549,Hidhara,Hidhara,0005,1,40651
550,Bhunyara,Bhunyara,0005,1,40652
551,Dhanpur,Dhanpur,0005,1,40653
552,Nagri Chhoti,Nagri Chhoti,0005,1,40654
553,Nagri Bari,Nagri Bari,0005,1,40655
554,Bagi,Bagi,0005,1,40656
555,Kansi,Kansi,0005,1,40657
557,Kot,Kot,0005,1,40658
558,Chinyali,Chinyali,0005,1,40659
559,Mar Gaon,Mar Gaon,0005,1,40660
560,Chamiyari,Chamiyari,0005,1,40661
561,Ular,Ular,0005,1,40662
562,Pipal Khanda,Pipal Khanda,0005,1,40663
563,Gamari,Gamari,0005,1,40664
564,Chand Pur,Chand Pur,0005,1,40665
565,Rautal,Rautal,0005,1,40666
567,Adni,Adni,0005,1,40669
568,Kot,Kot,0005,1,40670
569,Khand,Khand,0005,1,40671
570,Pujyar Gaon,Pujyar Gaon,0005,1,40606
571,Neri,Neri,0005,1,40673
572,Tulyara,Tulyara,0005,1,40674
573,Katkhan,Katkhan,0005,1,40675
575,Badsi,Badsi,0005,1,40676
576,Gailari,Gailari,0005,1,40677
577,Bharkot,Bharkot,0005,1,40678
578,Anol,Anol,0005,1,40679
579,Hadiyari,Hadiyari,0005,1,40680
580,Badhar Gaon,Badhar Gaon,0005,1,40681
581,Malli,Malli,0005,1,40682
582,Bagori,Bagori,0005,1,40683
583,Kawagadi,Kawagadi,0005,1,40684
584,Kumrada,Kumrada,0005,1,40685
585,Jogiyara,Jogiyara,0005,1,40686
586,Baldogi,Baldogi,0005,1,40687
587,Bankot,Bankot,0005,1,40688
588,Jagar Gaon,Jagar Gaon,0005,1,40689
589,Thati Dichli,Thati Dichli,0005,1,40690
591,Kyari,Kyari,0005,1,40691
592,Bhengwal Gaon,Bhengwal Gaon,0005,1,40692
593,Shreekot,Shreekot,0005,1,40693
594,Sarph,Sarph,0005,1,40694
595,Khalsi,Khalsi,0005,1,40695
596,Jogat Malla,Jogat Malla,0005,1,40696
597,Jogat Bichlla,Jogat Bichlla,0005,1,40697
598,Jogat Talla,Jogat Talla,0005,1,40698
599,Gadwalgad,Gadwalgad,0005,1,40699
600,Barol,Barol,0005,1,40700
601,Mani Chhoti,Mani Chhoti,0005,1,40701
602,Bhald Gaon,Bhald Gaon,0005,1,40702
603,Mani Bari,Mani Bari,0005,1,40703
604,Jadung,Jadung,0006,1,40708
605,Nelang,Nelang,0006,1,40709
606,Mukhawa,Mukhawa,0006,1,40710
607,Dharali,Dharali,0006,1,40711
610,Purali,Purali,0006,1,40714
611,Jhala,Jhala,0006,1,40715
612,Jaspur,Jaspur,0006,1,40716
613,Sukki,Sukki,0006,1,40717
614,Bhangeli,Bhangeli,0006,1,40718
615,Sungar,Sungar,0006,1,40719
616,Tihar,Tihar,0006,1,40720
617,Kunjan,Kunjan,0006,1,40721
618,Barsu,Barsu,0006,1,40722
619,Pala Maradi,Pala Maradi,0006,1,40723
620,Kyark,Kyark,0006,1,40724
621,Raithal,Raithal,0006,1,40725
622,Bandrani,Bandrani,0006,1,40726
623,Bhatwari,Bhatwari,0006,1,40727
624,Natin,Natin,0006,1,40728
625,Dwari,Dwari,0006,1,40729
626,Pahi,Pahi,0006,1,40730
627,Malla,Malla,0006,1,40731
628,Lata,Lata,0006,1,40732
629,Kumalti,Kumalti,0006,1,40733
630,Gorsali,Gorsali,0006,1,40734
631,Jokani,Jokani,0006,1,40735
632,Sainj,Sainj,0006,1,40736
633,Jakhol,Jakhol,0006,1,40737
634,Aungee,Aungee,0006,1,40738
635,Kaneth,Kaneth,0006,1,40739
636,Maneri,Maneri,0006,1,40740
637,Didsari,Didsari,0006,1,40741
638,Wayra May Lunthu,Wayra May Lunthu,0006,1,40742
639,Jamak,Jamak,0006,1,40743
640,Kamar,Kamar,0006,1,40744
641,Syawa,Syawa,0006,1,40745
642,Salu,Salu,0006,1,40746
643,Sari,Sari,0006,1,40747
644,Saura,Saura,0006,1,40748
645,Bhela Tipri,Bhela Tipri,0006,1,40749
646,Salang,Salang,0006,1,40750
647,Bhukki,Bhukki,0006,1,40751
648,Hurri,Hurri,0006,1,40752
649,Silla,Silla,0006,1,40753
650,Pilang,Pilang,0006,1,40754
651,Jadao,Jadao,0006,1,40755
652,Naugaon,Naugaon,0006,1,40756
653,Gajoli,Gajoli,0006,1,40757
654,Bhankoli,Bhankoli,0006,1,40758
655,Dasda,Dasda,0006,1,40759
656,Dandalka,Dandalka,0006,1,40760
657,Agoda,Agoda,0006,1,40761
659,Seku,Seku,0006,1,40762
660,Uttron,Uttron,0006,1,40763
661,Nalda Urf Bodhar,Nalda Urf Bodhar,0006,1,40764
662,Gawana,Gawana,0006,1,40765
663,Pata,Pata,0006,1,40766
664,Siror,Siror,0006,1,40767
665,Netala,Netala,0006,1,40768
666,Hina,Hina,0006,1,40769
667,Nismor,Nismor,0006,1,40770
668,Gamdid Gaun,Gamdid Gaun,0006,1,40771
